model,theta1,theta2,cost
B5-ResQNet,6.021386,2.356194,0.01294648104095486
B5-ResQNet,6.283185,2.356194,0.0032393486003490725
B5-ResQNet,0.0,2.617994,0.003233399331115892
B5-ResQNet,0.261799,2.617994,5.0699603209119095e-06
B5-ResQNet,0.523599,2.617994,0.0035776853401409715
B5-ResQNet,0.785398,2.617994,0.012521732058135403
B5-ResQNet,1.047198,2.617994,0.02401334492342227
B5-ResQNet,1.308997,2.617994,0.034620080181711685
B5-ResQNet,1.570796,2.617994,0.041244711179799526
B5-ResQNet,1.832596,2.617994,0.04197251651291011
B5-ResQNet,2.094395,2.617994,0.03659384546432313
B5-ResQNet,2.356194,2.617994,0.026661291155658042
B5-ResQNet,2.617994,2.617994,0.01506608393651507
B5-ResQNet,2.879793,2.617994,0.005247727345201477
B5-ResQNet,3.141593,2.617994,0.00024972133162388596
B5-ResQNet,3.403392,2.617994,0.0018759354959890875
B5-ResQNet,3.665191,2.617994,0.010175598016464987
B5-ResQNet,3.926991,2.617994,0.023397055029790063
B5-ResQNet,4.18879,2.617994,0.03842494290221016
B5-ResQNet,4.45059,2.617994,0.05158582658167029
B5-ResQNet,4.712389,2.617994,0.05960841842099332
B5-ResQNet,4.974188,2.617994,0.060482728294312324
B5-ResQNet,5.235988,2.617994,0.05398912144260278
B5-ResQNet,5.497787,2.617994,0.04175617201994848
B5-ResQNet,5.759587,2.617994,0.02683187850138488
B5-ResQNet,6.021386,2.617994,0.012882616154949362
B5-ResQNet,6.283185,2.617994,0.003233399331115898
B5-ResQNet,0.0,2.879793,0.0028315033646118797
B5-ResQNet,0.261799,2.879793,3.656750197300093e-05
B5-ResQNet,0.523599,2.879793,0.004100144803668677
B5-ResQNet,0.785398,2.879793,0.013640447430514414
B5-ResQNet,1.047198,2.879793,0.02583460296077936
B5-ResQNet,1.308997,2.879793,0.037193206129363866
B5-ResQNet,1.570796,2.879793,0.04451043047987126
B5-ResQNet,1.832596,2.879793,0.04573408730904539
B5-ResQNet,2.094395,2.879793,0.04052174656853587
B5-ResQNet,2.356194,2.879793,0.030333482427461905
B5-ResQNet,2.617994,2.879793,0.01803632481394121
B5-ResQNet,2.879793,2.879793,0.007126698414828348
B5-ResQNet,3.141593,2.879793,0.0007798326616501322
B5-ResQNet,3.403392,2.879793,0.0009817879228479756
B5-ResQNet,3.665191,2.879793,0.00797784113874832
B5-ResQNet,3.926991,2.879793,0.020186361082759265
B5-ResQNet,4.18879,2.879793,0.034602640732422946
B5-ResQNet,4.45059,2.879793,0.04758584073613585
B5-ResQNet,4.712389,2.879793,0.055819421047960754
B5-ResQNet,4.974188,2.879793,0.05718874482022777
B5-ResQNet,5.235988,2.879793,0.05134145504314121
B5-ResQNet,5.497787,2.879793,0.03978089661335861
B5-ResQNet,5.759587,2.879793,0.025467619046950916
B5-ResQNet,6.021386,2.879793,0.012035442273766081
B5-ResQNet,6.283185,2.879793,0.002831503364611878
B5-ResQNet,0.0,3.141593,0.0021354332512093115
B5-ResQNet,0.261799,3.141593,0.0001715670696653003
B5-ResQNet,0.523599,3.141593,0.005073798655228153
B5-ResQNet,0.785398,3.141593,0.015431691000041792
B5-ResQNet,1.047198,3.141593,0.028381531426997616
B5-ResQNet,1.308997,3.141593,0.040379680209112964
B5-ResQNet,1.570796,3.141593,0.04815711126193537
B5-ResQNet,1.832596,3.141593,0.04959903403613879
B5-ResQNet,2.094395,3.141593,0.0443136512357571
B5-ResQNet,2.356194,3.141593,0.03373751099074987
B5-ResQNet,2.617994,3.141593,0.02074919921195138
B5-ResQNet,2.879793,3.141593,0.00889497738539604
B5-ResQNet,3.141593,3.141593,0.0014340632113652749
B5-ResQNet,3.403392,3.141593,0.0004596771369640152
B5-ResQNet,3.665191,3.141593,0.0063317546047076834
B5-ResQNet,3.926991,3.141593,0.01757376521261554
B5-ResQNet,4.18879,3.141593,0.031261745085023766
B5-ResQNet,4.45059,3.141593,0.04380175151157503
B5-ResQNet,4.712389,3.141593,0.05188783170481066
B5-ResQNet,4.974188,3.141593,0.0533841611865526
B5-ResQNet,5.235988,3.141593,0.04789523493362753
B5-ResQNet,5.497787,3.141593,0.036871472225913325
B5-ResQNet,5.759587,3.141593,0.02322196370534768
B5-ResQNet,6.021386,3.141593,0.010538030323236332
B5-ResQNet,6.283185,3.141593,0.002135433251209336
B5-ResQNet,0.0,3.403392,0.001320357936651757
B5-ResQNet,0.261799,3.403392,0.0005255505439030336
B5-ResQNet,0.523599,3.403392,0.006547705673027729
B5-ResQNet,0.785398,3.403392,0.01787305862450732
B5-ResQNet,1.047198,3.403392,0.03155786674347091
B5-ResQNet,1.308997,3.403392,0.044010989801965425
B5-ResQNet,1.570796,3.403392,0.0519509747662602
B5-ResQNet,1.832596,3.403392,0.05328154639217496
B5-ResQNet,2.094395,3.403392,0.04765117371248141
B5-ResQNet,2.356194,3.403392,0.03654692210022038
B5-ResQNet,2.617994,3.403392,0.022897466519383156
B5-ResQNet,2.879793,3.403392,0.010291537980871157
B5-ResQNet,3.141593,3.403392,0.002021002959356138
B5-ResQNet,3.403392,3.403392,0.00020466313915809946
B5-ResQNet,3.665191,3.403392,0.005227153787175338
B5-ResQNet,3.926991,3.403392,0.015642835686253128
B5-ResQNet,4.18879,3.403392,0.028569958760439117
B5-ResQNet,4.45059,3.403392,0.040469017765448624
B5-ResQNet,4.712389,3.403392,0.0480963182171614
B5-ResQNet,4.974188,3.403392,0.04937689380419368
B5-ResQNet,5.235988,3.403392,0.04396262070674551
B5-ResQNet,5.497787,3.403392,0.033325837468448444
B5-ResQNet,5.759587,3.403392,0.02036336185613658
B5-ResQNet,6.021386,3.403392,0.008617108331144247
B5-ResQNet,6.283185,3.403392,0.0013203579366517536
B5-ResQNet,0.0,3.665191,0.0005886793557036863
B5-ResQNet,0.261799,3.665191,0.0012150124574390106
B5-ResQNet,0.523599,3.665191,0.008544058803858171
B5-ResQNet,0.785398,3.665191,0.020893156400094006
B5-ResQNet,1.047198,3.665191,0.03520783164711227
B5-ResQNet,1.308997,3.665191,0.04786290224303329
B5-ResQNet,1.570796,3.665191,0.055619501848380895
B5-ResQNet,1.832596,3.665191,0.05648256977670382
B5-ResQNet,2.094395,3.665191,0.050229748188816876
B5-ResQNet,2.356194,3.665191,0.038470356140838095
B5-ResQNet,2.617994,3.665191,0.0242186797732236
B5-ResQNet,2.879793,3.665191,0.011095608118331272
B5-ResQNet,3.141593,3.665191,0.0023719010143981134
B5-ResQNet,3.403392,3.665191,0.00010852592568362556
B5-ResQNet,3.665191,3.665191,0.004623269310236558
B5-ResQNet,3.926991,3.665191,0.014425259269185723
B5-ResQNet,4.18879,3.665191,0.026633603379683134
B5-ResQNet,4.45059,3.665191,0.03776666232592614
B5-ResQNet,4.712389,3.665191,0.044689292347121996
B5-ResQNet,4.974188,3.665191,0.04546326640577844
B5-ResQNet,5.235988,3.665191,0.039872298262693236
B5-ResQNet,5.497787,3.665191,0.029480602755486765
B5-ResQNet,5.759587,3.665191,0.017209259765586078
B5-ResQNet,6.021386,3.665191,0.006544201878313967
B5-ResQNet,6.283185,3.665191,0.000588679355703692
B5-ResQNet,0.0,3.926991,0.00011688915522665346
B5-ResQNet,0.261799,3.926991,0.0023118426268657023
B5-ResQNet,0.523599,3.926991,0.011023812191831638
B5-ResQNet,0.785398,3.926991,0.0243510158846221
B5-ResQNet,1.047198,3.926991,0.03911049072643451
B5-ResQNet,1.308997,3.926991,0.051664520085399956
B5-ResQNet,1.570796,3.926991,0.058873748927635944
B5-ResQNet,1.832596,3.926991,0.058923073045633365
B5-ResQNet,2.094395,3.926991,0.0518000484740649
B5-ResQNet,2.356194,3.926991,0.039298173202988076
B5-ResQNet,2.617994,3.926991,0.024544165443185727
B5-ResQNet,2.879793,3.926991,0.011175369253922877
B5-ResQNet,3.141593,3.926991,0.002386664682099699
B5-ResQNet,3.403392,3.926991,0.00010079459599037681
B5-ResQNet,3.665191,3.926991,0.004482619872582526
B5-ResQNet,3.926991,3.926991,0.01392545072372444
B5-ResQNet,4.18879,3.926991,0.025511037760542764
B5-ResQNet,4.45059,3.926991,0.03581795955998031
B5-ResQNet,4.712389,3.926991,0.04185999775481677
B5-ResQNet,4.974188,3.926991,0.0419015902512895
B5-ResQNet,5.235988,3.926991,0.035930819981299954
B5-ResQNet,5.497787,3.926991,0.025662660708444467
B5-ResQNet,5.759587,3.926991,0.014071606589616042
B5-ResQNet,6.021386,3.926991,0.004579451620476391
B5-ResQNet,6.283185,3.926991,0.00011688915522665409
B5-ResQNet,0.0,4.18879,9.61095234669976e-06
B5-ResQNet,0.261799,4.18879,0.003806574384421925
B5-ResQNet,0.523599,4.18879,0.013863350398079077
B5-ResQNet,0.785398,4.18879,0.028028325368886366
B5-ResQNet,1.047198,4.18879,0.04298735683518857
B5-ResQNet,1.308997,4.18879,0.05511899200941323
B5-ResQNet,1.570796,4.18879,0.061438472828306646
B5-ResQNet,1.832596,4.18879,0.060379378562094445
B5-ResQNet,2.094395,4.18879,0.05220470038629986
B5-ResQNet,2.356194,4.18879,0.03893779006801745
B5-ResQNet,2.617994,4.18879,0.02383158844695549
B5-ResQNet,2.879793,4.18879,0.010517577713522606
B5-ResQNet,3.141593,4.18879,0.0020610928713648597
B5-ResQNet,3.403392,4.18879,0.00017418794287619316
B5-ResQNet,3.665191,4.18879,0.004794636729158435
B5-ResQNet,3.926991,4.18879,0.014141302322369589
B5-ResQNet,4.18879,4.18879,0.02522840208230541
B5-ResQNet,4.45059,4.18879,0.03469834896851233
B5-ResQNet,4.712389,4.18879,0.039747774575917404
B5-ResQNet,4.974188,4.18879,0.038896810338542906
B5-ResQNet,5.235988,4.18879,0.03239426371439856
B5-ResQNet,5.497787,4.18879,0.022149533468662285
B5-ResQNet,5.759587,4.18879,0.011209603863486538
B5-ResQNet,6.021386,4.18879,0.002922032536487499
B5-ResQNet,6.283185,4.18879,9.610952346699237e-06
B5-ResQNet,0.0,4.45059,0.00027305162220498416
B5-ResQNet,0.261799,4.45059,0.005591537859655465
B5-ResQNet,0.523599,4.45059,0.016850754218099402
B5-ResQNet,0.785398,4.45059,0.03163966237197123
B5-ResQNet,1.047198,4.45059,0.04652472623236182
B5-ResQNet,1.308997,4.45059,0.057933865158949285
B5-ResQNet,1.570796,4.45059,0.06308521582328651
B5-ResQNet,1.832596,4.45059,0.06071377539111146
B5-ResQNet,2.094395,4.45059,0.05140250068184255
B5-ResQNet,2.356194,4.45059,0.03742968101677821
B5-ResQNet,2.617994,4.45059,0.022173237402966957
B5-ResQNet,2.879793,4.45059,0.009230559397191081
B5-ResQNet,3.141593,4.45059,0.0014880184818526732
B5-ResQNet,3.403392,4.45059,0.00038720282467308623
B5-ResQNet,3.665191,4.45059,0.005581784120550782
B5-ResQNet,3.926991,4.45059,0.015074018901150657
B5-ResQNet,4.18879,4.45059,0.0257913306147857
B5-ResQNet,4.45059,4.45059,0.03444566404239892
B5-ResQNet,4.712389,4.45059,0.03844289129776664
B5-ResQNet,4.974188,4.45059,0.036596661149670556
B5-ResQNet,5.235988,4.45059,0.029454138204618296
B5-ResQNet,5.497787,4.45059,0.019145814935210167
B5-ResQNet,5.759587,4.45059,0.008799882974996074
B5-ResQNet,6.021386,4.45059,0.0016790886265707179
B5-ResQNet,6.283185,4.45059,0.0002730516222049814
B5-ResQNet,0.0,4.712389,0.0008148741140875385
B5-ResQNet,0.261799,4.712389,0.007469753315671493
B5-ResQNet,0.523599,4.712389,0.019705175400703618
B5-ResQNet,0.785398,4.712389,0.03486127468017641
B5-ResQNet,1.047198,4.712389,0.0494083209202855
B5-ResQNet,1.308997,4.712389,0.05985629815165887
B5-ResQNet,1.570796,4.712389,0.06366225709997447
B5-ResQNet,1.832596,4.712389,0.05989421103821524
B5-ResQNet,2.094395,4.712389,0.04947487630094254
B5-ResQNet,2.356194,4.712389,0.03494035522564045
B5-ResQNet,2.617994,4.712389,0.019778018518706517
B5-ResQNet,2.879793,4.712389,0.007519813178010244
B5-ResQNet,3.141593,4.712389,0.0008320525319806413
B5-ResQNet,3.403392,4.712389,0.0008431133309326831
B5-ResQNet,3.665191,4.712389,0.006886311577252517
B5-ResQNet,3.926991,4.712389,0.01672377140340713
B5-ResQNet,4.18879,4.712389,0.027188219064868152
B5-ResQNet,4.45059,4.712389,0.03506786093858569
B5-ResQNet,4.712389,4.712389,0.037994775560487595
B5-ResQNet,4.974188,4.712389,0.035096881621711325
B5-ResQNet,5.235988,4.712389,0.02723759602763202
B5-ResQNet,5.497787,4.712389,0.01677855799730659
B5-ResQNet,5.759587,4.712389,0.006929400802670744
B5-ResQNet,6.021386,4.712389,0.0008599870382758955
B5-ResQNet,6.283185,4.712389,0.0008148741140875355
B5-ResQNet,0.0,4.974188,0.0014704212027511934
B5-ResQNet,0.261799,4.974188,0.009188541595094456
B5-ResQNet,0.523599,4.974188,0.022116678180298957
B5-ResQNet,0.785398,4.974188,0.03737394859178066
B5-ResQNet,1.047198,4.974188,0.051364323298974085
B5-ResQNet,1.308997,4.974188,0.06070664003241422
B5-ResQNet,1.570796,4.974188,0.0631155357398301
B5-ResQNet,1.832596,4.974188,0.05799895802935151
B5-ResQNet,2.094395,4.974188,0.04661316537646216
B5-ResQNet,2.356194,4.974188,0.03173393195760215
B5-ResQNet,2.617994,4.974188,0.01693152470702656
B5-ResQNet,2.879793,4.974188,0.00564244457008375
B5-ResQNet,3.141593,4.974188,0.0002847233078148171
B5-ResQNet,3.403392,4.974188,0.0016513709004893915
B5-ResQNet,3.665191,4.974188,0.008741680413098795
B5-ResQNet,3.926991,4.974188,0.019072607746591495
B5-ResQNet,4.18879,4.974188,0.02938384550999961
B5-ResQNet,4.45059,4.974188,0.036544958536516105
B5-ResQNet,4.712389,4.974188,0.038419229201887506
B5-ResQNet,4.974188,4.974188,0.03445103892734855
B5-ResQNet,5.235988,4.974188,0.025818385482424027
B5-ResQNet,5.497787,4.974188,0.015109421156309245
B5-ResQNet,5.759587,4.974188,0.005610215936283647
B5-ResQNet,6.021386,4.974188,0.00039586631326984386
B5-ResQNet,6.283185,4.974188,0.0014704212027511748
B5-ResQNet,0.0,5.235988,0.002048162538393104
B5-ResQNet,0.261799,5.235988,0.01049015219557691
B5-ResQNet,0.523599,5.235988,0.023798285353344967
B5-ResQNet,0.785398,5.235988,0.03891146826685837
B5-ResQNet,1.047198,5.235988,0.05219875029917856
B5-ResQNet,1.308997,5.235988,0.060403706324456685
B5-ResQNet,1.570796,5.235988,0.06149628351634908
B5-ResQNet,1.832596,5.235988,0.05520527219404644
B5-ResQNet,2.094395,5.235988,0.04308950794732281
B5-ResQNet,2.356194,5.235988,0.02812882655021123
B5-ResQNet,2.617994,5.235988,0.013943785913329688
B5-ResQNet,2.879793,5.235988,0.0038519919278099603
B5-ResQNet,3.141593,5.235988,1.2082308840509206e-05
B5-ResQNet,3.403392,5.235988,0.0028824929019532555
B5-ResQNet,3.665191,5.235988,0.011137496404259345
B5-ResQNet,3.926991,5.235988,0.022060361506248367
B5-ResQNet,4.18879,5.235988,0.032305700805008136
B5-ResQNet,4.45059,5.235988,0.038824392544935964
B5-ResQNet,4.712389,5.235988,0.03970130002404917
B5-ResQNet,4.974188,5.235988,0.034679911096055206
B5-ResQNet,5.235988,5.235988,0.025232538682704902
B5-ResQNet,5.497787,5.235988,0.014157172064313746
B5-ResQNet,5.759587,5.235988,0.004809591370115673
B5-ResQNet,6.021386,5.235988,0.0001777375904291981
B5-ResQNet,6.283185,5.235988,0.0020481625383931097
B5-ResQNet,0.0,5.497787,0.0023820970430261383
B5-ResQNet,0.261799,5.497787,0.011167006999098708
B5-ResQNet,0.523599,5.497787,0.024538395859136797
B5-ResQNet,0.785398,5.497787,0.03930420805014636
B5-ResQNet,1.047198,5.497787,0.051826933434946224
B5-ResQNet,1.308997,5.497787,0.058976537439006486
B5-ResQNet,1.570796,5.497787,0.05895378931516227
B5-ResQNet,1.832596,5.497787,0.051764425295569606
B5-ResQNet,2.094395,5.497787,0.03921763604563324
B5-ResQNet,2.356194,5.497787,0.024449282037634426
B5-ResQNet,2.617994,5.497787,0.011097046629380726
B5-ResQNet,2.879793,5.497787,0.002347494132671188
B5-ResQNet,3.141593,5.497787,0.000108889140404152
B5-ResQNet,3.403392,5.497787,0.004529602898224037
B5-ResQNet,3.665191,5.497787,0.013989123680655155
B5-ResQNet,3.926991,5.497787,0.025561983259524832
B5-ResQNet,4.18879,5.497787,0.035828265941565594
B5-ResQNet,4.45059,5.497787,0.04181170999349202
B5-ResQNet,4.712389,5.497787,0.04179255654170768
B5-ResQNet,4.974188,5.497787,0.03577629684740753
B5-ResQNet,5.235988,5.497787,0.02549217645487464
B5-ResQNet,5.497787,5.497787,0.01392185869299453
B5-ResQNet,5.759587,5.497787,0.004485086034407555
B5-ResQNet,6.021386,5.497787,0.00010159047513054777
B5-ResQNet,6.283185,5.497787,0.002382097043026124
B5-ResQNet,0.0,5.759587,0.0023769957373787013
B5-ResQNet,0.261799,5.759587,0.011107698973667535
B5-ResQNet,0.523599,5.759587,0.024241196733260542
B5-ResQNet,0.785398,5.759587,0.03850806767416297
B5-ResQNet,1.047198,5.759587,0.050286738790561725
B5-ResQNet,1.308997,5.759587,0.056560169923262536
B5-ResQNet,1.570796,5.759587,0.05571479152957536
B5-ResQNet,1.832596,5.759587,0.04796826673599798
B5-ResQNet,2.094395,5.759587,0.03531177215545355
B5-ResQNet,2.356194,5.759587,0.020982222151569394
B5-ResQNet,2.617994,5.759587,0.008605461204718329
B5-ResQNet,2.879793,5.759587,0.001239288307650142
B5-ResQNet,3.141593,5.759587,0.000571741548455894
B5-ResQNet,3.403392,5.759587,0.0064882611495778765
B5-ResQNet,3.665191,5.759587,0.01712238232773401
B5-ResQNet,3.926991,5.759587,0.029375012124538892
B5-ResQNet,4.18879,5.759587,0.039761844739459026
B5-ResQNet,4.45059,5.759587,0.04536069150705412
B5-ResQNet,4.712389,5.759587,0.04460395469431279
B5-ResQNet,4.974188,5.759587,0.03770325665047868
B5-ResQNet,5.235988,5.759587,0.026592132293274
B5-ResQNet,5.497787,5.759587,0.014402181559450758
B5-ResQNet,5.759587,5.759587,0.004613438774982535
B5-ResQNet,6.021386,5.759587,0.00010733377175470575
B5-ResQNet,6.283185,5.759587,0.0023769957373786805
B5-ResQNet,0.0,6.021386,0.002034310224099816
B5-ResQNet,0.261799,6.021386,0.010322076234541554
B5-ResQNet,0.523599,6.021386,0.0229453509733043
B5-ResQNet,0.785398,6.021386,0.036612122706451984
B5-ResQNet,1.047198,6.021386,0.0477326298082726
B5-ResQNet,1.308997,6.021386,0.05337631153347577
B5-ResQNet,1.570796,6.021386,0.052053698537662396
B5-ResQNet,1.832596,6.021386,0.04411396456840543
B5-ResQNet,2.094395,6.021386,0.03165172133073293
B5-ResQNet,2.356194,6.021386,0.017948006527898897
B5-ResQNet,2.617994,6.021386,0.006595099394763705
B5-ResQNet,2.879793,6.021386,0.0005393983546912249
B5-ResQNet,3.141593,6.021386,0.0012984511874963127
B5-ResQNet,3.403392,6.021386,0.008561489839386935
B5-ResQNet,3.665191,6.021386,0.020280018272922164
B5-ResQNet,3.926991,6.021386,0.03322368171970213
B5-ResQNet,4.18879,6.021386,0.04385199718873881
B5-ResQNet,4.45059,6.021386,0.049267945981131725
B5-ResQNet,4.712389,6.021386,0.04799757837550389
B5-ResQNet,4.974188,6.021386,0.04038650768242846
B5-ResQNet,5.235988,6.021386,0.028506947747803168
B5-ResQNet,5.497787,6.021386,0.015600227370708885
B5-ResQNet,5.759587,6.021386,0.005204311932987436
B5-ResQNet,6.021386,6.021386,0.00020038245546384934
B5-ResQNet,6.283185,6.021386,0.002034310224099806
B5-ResQNet,0.0,6.283185,0.001451777959024322
B5-ResQNet,0.261799,6.283185,0.008939015098937962
B5-ResQNet,0.523599,6.283185,0.02081642994409473
B5-ResQNet,0.785398,6.283185,0.03382322422832292
B5-ResQNet,1.047198,6.283185,0.04441187691338767
B5-ResQNet,1.308997,6.283185,0.04970294938634181
B5-ResQNet,1.570796,6.283185,0.048259505775443544
B5-ResQNet,1.832596,6.283185,0.040473447019165734
B5-ResQNet,2.094395,6.283185,0.02846015163056727
B5-ResQNet,2.356194,6.283185,0.015489677910301359
B5-ResQNet,2.617994,6.283185,0.005107071710191557
B5-ResQNet,2.879793,6.283185,0.00017772991574340906
B5-ResQNet,3.141593,6.283185,0.002113937050746793
B5-ResQNet,3.403392,6.283185,0.010490211156890928
B5-ResQNet,3.665191,6.283185,0.023150951520401003
B5-ResQNet,3.926991,6.283185,0.03678197753553659
B5-ResQNet,4.18879,6.283185,0.047793227803193714
B5-ResQNet,4.45059,6.283185,0.05327646438354588
B5-ResQNet,4.712389,6.283185,0.05178165573849891
B5-ResQNet,4.974188,6.283185,0.04370420324871884
B5-ResQNet,5.235988,6.283185,0.03117934342865063
B5-ResQNet,5.497787,6.283185,0.017511996849552614
B5-ResQNet,5.759587,6.283185,0.006294700096940903
B5-ResQNet,6.021386,6.283185,0.0004497328380824527
B5-ResQNet,6.283185,6.283185,0.0014517779590243081
B6-Global,0.0,0.0,2.2173401489590592e-07
B6-Global,0.261799,0.0,3.0466347177385626e-07
B6-Global,0.523599,0.0,4.0096191999418135e-07
B6-Global,0.785398,0.0,5.028312650747217e-07
B6-Global,1.047198,0.0,5.997925469051807e-07
B6-Global,1.308997,0.0,6.803477282029838e-07
B6-Global,1.570796,0.0,7.340736149803218e-07
B6-Global,1.832596,0.0,7.536541050543189e-07
B6-Global,2.094395,0.0,7.363580614685694e-07
B6-Global,2.356194,0.0,6.845996953872033e-07
B6-Global,2.617994,0.0,6.054429865137139e-07
B6-Global,2.879793,0.0,5.091726199072378e-07
B6-Global,3.141593,0.0,4.072827534638875e-07
B6-Global,3.403392,0.0,3.103717849859947e-07
B6-Global,3.665191,0.0,2.2644079573849585e-07
B6-Global,3.926991,0.0,1.5997402955943268e-07
B6-Global,4.18879,0.0,1.1196435413233791e-07
B6-Global,4.45059,0.0,8.079326333583455e-08
B6-Global,4.712389,0.0,6.365152398900644e-08
B6-Global,4.974188,0.0,5.8052545514952166e-08
B6-Global,5.235988,0.0,6.298113012785537e-08
B6-Global,5.497787,0.0,7.93369173078995e-08
B6-Global,5.759587,0.0,1.0954201977799578e-07
B6-Global,6.021386,0.0,1.5642829588306032e-07
B6-Global,6.283185,0.0,2.2173401489593445e-07
B6-Global,0.0,0.261799,9.684987801290582e-08
B6-Global,0.261799,0.261799,1.6536410672173688e-07
B6-Global,0.523599,0.261799,2.623189612727054e-07
B6-Global,0.785398,0.261799,3.851182627178684e-07
B6-Global,1.047198,0.261799,5.248806118505387e-07
B6-Global,1.308997,0.261799,6.671820542010215e-07
B6-Global,1.570796,0.261799,7.94351833971462e-07
B6-Global,1.832596,0.261799,8.888130253193583e-07
B6-Global,2.094395,0.261799,9.366679362418232e-07
B6-Global,2.356194,0.261799,9.306441994789634e-07
B6-Global,2.617994,0.261799,8.71665152485045e-07
B6-Global,2.879793,0.261799,7.686495011900543e-07
B6-Global,3.141593,0.261799,6.365907396540293e-07
B6-Global,3.403392,0.261799,4.933989697472458e-07
B6-Global,3.665191,0.261799,3.562927918705428e-07
B6-Global,3.926991,0.261799,2.3862689963201293e-07
B6-Global,4.18879,0.261799,1.479071993868315e-07
B6-Global,4.45059,0.261799,8.541670744081913e-08
B6-Global,4.712389,0.261799,4.744089988373362e-08
B6-Global,4.974188,0.261799,2.765724973362658e-08
B6-Global,5.235988,0.261799,1.9953662136961746e-08
B6-Global,5.497787,0.261799,2.0843989693246877e-08
B6-Global,5.759587,0.261799,3.078038779951863e-08
B6-Global,6.021386,0.261799,5.398508869014743e-08
B6-Global,6.283185,0.261799,9.684987801287693e-08
B6-Global,0.0,0.523599,2.9620555810929126e-08
B6-Global,0.261799,0.523599,7.843553047492054e-08
B6-Global,0.523599,0.523599,1.6542567179379768e-07
B6-Global,0.785398,0.523599,2.953495823502679e-07
B6-Global,1.047198,0.523599,4.636939302280382e-07
B6-Global,1.308997,0.523599,6.558179198757594e-07
B6-Global,1.570796,0.523599,8.488000100772649e-07
B6-Global,1.832596,0.523599,1.015633546902184e-06
B6-Global,2.094395,0.523599,1.130779723820633e-06
B6-Global,2.356194,0.523599,1.1757046822084445e-06
B6-Global,2.617994,0.523599,1.1430060925148757e-06
B6-Global,2.879793,0.523599,1.0380807160356849e-06
B6-Global,3.141593,0.523599,8.779076526025493e-07
B6-Global,3.403392,0.523599,6.872576751910524e-07
B6-Global,3.665191,0.523599,4.932926413982051e-07
B6-Global,3.926991,0.523599,3.1991778469018667e-07
B6-Global,4.18879,0.523599,1.8328908291486205e-07
B6-Global,4.45059,0.523599,8.954914986297717e-08
B6-Global,4.712389,0.523599,3.525759823787667e-08
B6-Global,4.974188,0.523599,1.0259064160532832e-08
B6-Global,5.235988,0.523599,2.0877797159112417e-09
B6-Global,5.497787,0.523599,6.137674796566736e-10
B6-Global,5.759587,0.523599,1.59671107099752e-09
B6-Global,6.021386,0.523599,8.138030954207463e-09
B6-Global,6.283185,0.523599,2.9620555810932672e-08
B6-Global,0.0,0.785398,3.9769698763643365e-09
B6-Global,0.261799,0.785398,3.2699738782079196e-08
B6-Global,0.523599,0.785398,1.0501852013811596e-07
B6-Global,0.785398,0.785398,2.3329552822761666e-07
B6-Global,1.047198,0.785398,4.183794185786714e-07
B6-Global,1.308997,0.785398,6.469776809639201e-07
B6-Global,1.570796,0.785398,8.927445330121909e-07
B6-Global,1.832596,0.785398,1.1209614012195617e-06
B6-Global,2.094395,0.785398,1.2957179729563086e-06
B6-Global,2.356194,0.785398,1.3878142569371157e-06
B6-Global,2.617994,0.785398,1.381383521963487e-06
B6-Global,2.879793,0.785398,1.2775433609619838e-06
B6-Global,3.141593,0.785398,1.0941374978672063e-06
B6-Global,3.403392,0.785398,8.616347078419745e-07
B6-Global,3.665191,0.785398,6.162373820054465e-07
B6-Global,3.926991,0.785398,3.9195956229528455e-07
B6-Global,4.18879,0.785398,2.136759331296282e-07
B6-Global,4.45059,0.785398,9.285688024309381e-08
B6-Global,4.712389,0.785398,2.6968833860733865e-08
B6-Global,4.974188,0.785398,2.5319867727504396e-09
B6-Global,5.235988,0.785398,8.539595165337357e-10
B6-Global,5.497787,0.785398,4.758487156439506e-09
B6-Global,5.759587,0.785398,4.3889609446663316e-09
B6-Global,6.021386,0.785398,4.499124474251026e-10
B6-Global,6.283185,0.785398,3.976969876367598e-09
B6-Global,0.0,1.047198,7.209380242116416e-11
B6-Global,0.261799,1.047198,1.3389766368304754e-08
B6-Global,0.523599,1.047198,7.280507589521588e-08
B6-Global,0.785398,1.047198,1.9654756193254263e-07
B6-Global,1.047198,1.047198,3.899098658400127e-07
B6-Global,1.308997,1.047198,6.412093127907854e-07
B6-Global,1.570796,1.047198,9.221835773947722e-07
B6-Global,1.832596,1.047198,1.1929007797843589e-06
B6-Global,2.094395,1.047198,1.4100498193362537e-06
B6-Global,2.356194,1.047198,1.5365537531558616e-06
B6-Global,2.617994,1.047198,1.5500660599218274e-06
B6-Global,2.879793,1.047198,1.448171251619976e-06
B6-Global,3.141593,1.047198,1.2489499744193809e-06
B6-Global,3.403392,1.047198,9.86762777199497e-07
B6-Global,3.665191,1.047198,7.043394548274291e-07
B6-Global,3.926991,1.047198,4.4320528470139347e-07
B6-Global,4.18879,1.047198,2.3488161626006223e-07
B6-Global,4.45059,1.047198,9.506000987455463e-08
B6-Global,4.712389,1.047198,2.213239358167254e-08
B6-Global,4.974188,1.047198,2.847158462037727e-10
B6-Global,5.235988,1.047198,6.143689139359678e-09
B6-Global,5.497787,1.047198,1.7031439408466392e-08
B6-Global,5.759587,1.047198,1.8480497176484926e-08
B6-Global,6.021386,1.047198,8.897464912985261e-09
